latitude,longitude,time,date,number of sats,gps speed (kn),gps true heading,gps magnetic variation,hdop,c magnetic heading,c true heading,pitch angle,roll angle,c inside temp (c),dfs depth (m),dtb height (m),total water column (m),batt percent,power watts,watt-hours,batt volts,batt ampers,batt state,time to empty,current step,dist to next (m),next speed (kn),vehicle speed (kn),motor speed cmd,next heading,next long,next lat,next depth (m),depth goal (m),vehicle state,error state,distance to track (m),fin pitch r,fin pitch l,pitch goal,fin yaw t,fin yaw b,yaw goal,fin roll,dvl-depth (m),dvl -altitude (m),dvl -water column (m),dvl-fixtype,dvl-fixquality,dvl-temperature,conductivity (mmhos/cm),temperature (c),salinity (ppt),sound speed (m/s),date m/d/y,time hh:mm:ss,temp c,spcond ms/cm,sal ppt,depth feet,ph,ph mv,turbid+ ntu,chl ug/l,bga-pc cells/ml,odosat %,odo mg/l,battery volts,rosem command type,timestamp,temperature,salinity,odo
25.88193577,-80.14592773,01:21.7,10/21/21,10,0.802,41.64,-7.117706431,0.9,55.9,51.59,2.37,2.15,36.4,0.01,3.3,3.31,92,24,510.2,16.2,-1.5,D,1387.4,0,214.48,1,0.95,154,42.87,-80.14446913,25.88334941,0,0,1,N,0.3598684,71,71,11,82,82,40.38116,0,9999.99,3.29,3.417,2,9,29.2,0,29.20000076,31.31,1539.93254,10/21/21,10:37:34,26.7,48.1,31.31,1.136,7.9,-53.1,-3.9,-9.9,127570,92.3,6.2,12.8,,2021-10-21 01:21:42+00:00,26.7,31.31,6.2
25.88194973,-80.1459215,01:24.7,10/21/21,10,1.156,41.64,-7.117706431,0.9,49.6,45.33,2.47,1.69,36.3,0.0,3.38,3.39,92,25,510.2,16.2,-1.5,D,1371.2,0,212.92,1,0.95,154,43.03,-80.14446913,25.88334941,0,0,1,N,0.2344025,69,69,11,136,136,44.6351,0,9999.99,3.39,3.517,2,9,29.2,0,29.20000076,43.85,1553.09068,10/21/21,10:37:37,26.69,64.82,43.85,1.113,7.89,-53.0,-3.1,-4.0,12838,92.4,5.79,12.9,,2021-10-21 01:24:42+00:00,26.69,43.85,5.79
25.88195337,-80.14591977,01:25.7,10/21/21,10,0.744,41.64,-7.117706431,0.9,50.3,46.02,-0.28,6.9,36.4,0.01,3.41,3.42,92,25,510.2,16.2,-1.5,D,1371.2,0,212.505,1,0.92,154,43.07,-80.14446913,25.88334941,0,0,1,N,0.3786595,55,55,11,126,126,45.66681,0,9999.99,3.42,3.547,2,9,29.2,0,29.20000076,45.88,1555.22488,10/21/21,10:37:39,26.7,67.43,45.88,1.174,7.89,-52.9,-2.5,-3.1,-1148,92.3,5.72,12.9,,2021-10-21 01:25:42+00:00,26.7,45.88,5.72
25.88195715,-80.14591675,01:26.7,10/21/21,10,1.033,41.64,-7.117706431,0.9,45.9,41.62,0.65,-5.24,36.3,0.01,3.38,3.38,92,25,510.1,16.2,-1.5,D,1360.6,0,211.992,1,0.96,154,43.09,-80.14446913,25.88334941,0,0,1,N,0.4454323,61,61,11,145,145,46.14377,0,9999.99,3.39,3.517,2,9,29.2,0,29.20000076,45.88,1555.22488,10/21/21,10:37:39,26.7,67.43,45.88,1.174,7.89,-52.9,-2.5,-3.1,-1148,92.3,5.72,12.9,,2021-10-21 01:26:42+00:00,26.7,45.88,5.72
25.88196317,-80.14591583,01:27.8,10/21/21,10,1.04,41.64,-7.117706431,0.9,48.9,44.63,1.62,1.78,36.3,0.0,3.44,3.44,92,25,510.1,16.2,-1.5,D,1360.6,0,211.463,1,0.92,154,43.18,-80.14446913,25.88334941,0,0,1,N,0.793811,67,67,11,143,143,48.62363,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,46.35,1555.7188,10/21/21,10:37:41,26.7,68.04,46.35,1.228,7.89,-52.9,-3.0,0.6,-2495,92.3,5.7,12.9,,2021-10-21 01:27:48+00:00,26.7,46.35,5.7
25.88196619,-80.14591302,01:28.8,10/21/21,10,1.04,41.64,-7.117706431,0.9,49.2,44.93,0.67,-3.0,36.3,0.0,3.41,3.42,92,25,510.1,16.2,-1.5,D,1360.6,0,211.003,1,0.96,154,43.2,-80.14446913,25.88334941,0,0,1,N,0.8638616,61,61,11,144,144,49.12003,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,10.46,1518.1446,10/21/21,10:37:42,26.7,17.77,10.46,1.163,7.89,-52.9,-8.9,-7.3,91524,92.3,6.97,12.9,,2021-10-21 01:28:48+00:00,26.7,10.46,6.97
25.88197028,-80.14591063,01:29.8,10/21/21,10,0.839,41.64,-7.117706431,0.9,49.5,45.23,0.82,1.56,36.3,0.0,3.5,3.5,92,25,510.1,16.2,-1.5,D,1370.2,0,210.508,1,0.94,154,43.24,-80.14446913,25.88334941,0,0,1,N,0.9893035,64,64,11,161,161,50.00655,0,9999.99,3.5,3.627,2,9,29.2,0,29.20000076,46.35,1555.71878,10/21/21,10:37:43,26.69,68.04,46.35,1.157,7.89,-53.0,-2.8,-1.3,3627,92.3,5.7,12.9,,2021-10-21 01:29:48+00:00,26.69,46.35,5.7
25.88197427,-80.14590613,01:30.8,10/21/21,10,1.112,41.64,-7.117706431,0.9,55.1,50.8,1.36,-2.92,36.3,0.0,3.44,3.44,92,25,510.1,16.2,-1.5,D,1370.2,0,209.877,1,0.96,154,43.23,-80.14446913,25.88334941,0,0,1,N,0.9753091,65,65,11,123,123,49.90781,0,9999.99,3.45,3.577,2,9,29.2,0,29.20000076,46.35,1555.71878,10/21/21,10:37:43,26.69,68.04,46.35,1.157,7.89,-53.0,-2.8,-1.3,3627,92.3,5.7,12.9,,2021-10-21 01:30:48+00:00,26.69,46.35,5.7
25.88197606,-80.14590275,01:31.8,10/21/21,10,0.848,41.64,-7.117706431,0.9,50.9,46.62,0.5,6.02,36.3,0.0,3.42,3.42,92,25,510.1,16.2,-1.5,D,1370.2,0,209.499,1,0.92,154,43.2,-80.14446913,25.88334941,0,0,1,N,0.8574315,60,60,11,137,137,49.07452,0,9999.99,3.44,3.567,2,9,29.2,0,29.20000076,45.74,1555.0774,10/21/21,10:37:45,26.71,67.26,45.74,1.085,7.89,-52.9,-1.9,2.5,125699,92.3,5.72,12.9,,2021-10-21 01:31:48+00:00,26.71,45.74,5.72
25.88197983,-80.14589833,01:32.8,10/21/21,10,0.87,41.64,-7.117706431,0.9,56.7,52.38,2.34,-5.13,36.3,0.0,3.42,3.42,92,25,510.1,16.2,-1.5,D,1370.2,0,208.888,1,0.99,154,43.17,-80.14446913,25.88334941,0,0,1,N,0.7335807,71,71,11,110,110,48.19611,0,9999.99,3.41,3.537,2,9,29.2,0,29.20000076,45.74,1555.0774,10/21/21,10:37:45,26.71,67.26,45.74,1.085,7.89,-52.9,-1.9,2.5,125699,92.3,5.72,12.9,,2021-10-21 01:32:48+00:00,26.71,45.74,5.72
25.88198308,-80.14589498,01:33.8,10/21/21,10,0.87,41.64,-7.117706431,0.9,57.0,52.68,0.67,5.49,36.3,0.0,3.47,3.48,92,25,510.1,16.2,-1.5,D,1359.6,0,208.399,1,0.94,154,43.19,-80.14446913,25.88334941,0,0,1,N,0.8279942,57,57,11,105,105,48.86597,0,9999.99,3.49,3.617,2,9,29.2,0,29.20000076,46.34,1555.70837,10/21/21,10:37:46,26.69,68.03,46.34,1.287,7.89,-53.0,-3.9,-2.0,93355,92.3,5.7,12.9,,2021-10-21 01:33:48+00:00,26.69,46.34,5.7
25.88198333,-80.14588767,01:34.8,10/21/21,10,1.136,41.64,-7.117706431,0.9,55.5,51.2,1.33,-4.34,36.3,0.01,3.39,3.4,92,25,510.1,16.2,-1.5,D,1359.6,0,207.918,1,0.94,154,43.15,-80.14446913,25.88334941,0,0,1,N,0.6550388,65,65,11,113,113,47.63777,0,9999.99,3.41,3.537,2,9,29.2,0,29.20000076,46.29,1555.65592,10/21/21,10:37:48,26.71,67.96,46.29,1.144,7.89,-52.9,-4.7,-1.5,56408,92.3,5.7,12.9,,2021-10-21 01:34:48+00:00,26.71,46.29,5.7
25.88198633,-80.145885,01:35.8,10/21/21,10,0.807,41.64,-7.117706431,0.9,51.6,47.32,0.6,-7.5,36.3,0.01,3.44,3.44,92,25,510.1,16.2,-1.5,D,1359.6,0,207.373,1,0.98,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.2904721,61,61,11,118,118,45.03621,0,9999.99,3.45,3.577,2,9,29.2,0,29.20000076,46.29,1555.65592,10/21/21,10:37:48,26.71,67.96,46.29,1.144,7.89,-52.9,-4.7,-1.5,56408,92.3,5.7,12.9,,2021-10-21 01:35:48+00:00,26.71,46.29,5.7
25.8819915,-80.14588283,01:36.8,10/21/21,10,1.08,41.64,-7.117706431,0.9,59.2,54.85,1.29,2.8,36.3,0.0,3.46,3.46,92,24,510.0,16.2,-1.5,D,1414.9,0,206.969,1,0.91,154,43.07,-80.14446913,25.88334941,0,0,1,N,0.363808,65,65,11,105,105,45.56053,0,9999.99,3.46,3.587,2,9,29.2,0,29.20000076,44.98,1554.27828,10/21/21,10:37:49,26.71,66.28,44.98,1.168,7.89,-52.9,-3.1,3.6,31822,92.4,5.75,12.8,,2021-10-21 01:36:48+00:00,26.71,44.98,5.75
25.88199401,-80.14587907,01:37.8,10/21/21,10,1.08,41.64,-7.117706431,0.9,59.5,55.15,-1.51,7.19,36.3,0.0,3.49,3.49,92,24,510.0,16.2,-1.5,D,1414.9,0,206.423,1,0.94,154,43.1,-80.14446913,25.88334941,0,0,1,N,0.4980233,48,48,11,92,92,46.51902,0,9999.99,3.49,3.617,2,9,29.2,0,29.20000076,46.32,1555.68701,10/21/21,10:37:51,26.72,68.0,46.32,1.174,7.89,-52.8,-9.0,-8.4,144396,92.4,5.71,12.8,,2021-10-21 01:37:48+00:00,26.72,46.32,5.71
25.88200367,-80.14586483,01:40.8,10/21/21,11,0.609,41.64,-7.117706431,0.9,67.7,63.18,-1.2,2.18,36.3,0.0,3.45,3.45,92,23,510.0,16.2,-1.4,D,1489.2,0,204.512,1,1.11,153,42.97,-80.14446913,25.88334941,0,0,1,N,0.0216,50,50,11,52,52,43.11155,0,9999.99,3.45,3.577,2,9,29.2,0,29.10000038,46.32,1555.48359,10/21/21,10:37:53,26.71,68.0,46.32,1.17,7.89,-52.8,-2.9,-7.5,18333,92.5,5.71,12.9,,2021-10-21 01:40:48+00:00,26.71,46.32,5.71
25.8820065,-80.14585983,01:41.8,10/21/21,11,1.277,41.64,-7.117706431,0.9,72.6,67.93,-1.94,-1.92,36.3,0.0,3.43,3.43,92,23,510.0,16.2,-1.4,D,1489.2,0,204.139,1,1.1,153,42.94,-80.14446913,25.88334941,0,0,1,N,0.0684,45,45,11,25,25,42.46655,0,9999.99,3.43,3.557,2,9,29.1,0,29.10000038,32.72,1541.19658,10/21/21,10:37:55,26.71,50.04,32.72,1.111,7.89,-52.6,-3.1,-5.1,217656,92.3,6.15,12.9,,2021-10-21 01:41:48+00:00,26.71,32.72,6.15
25.88201318,-80.14584782,01:45.8,10/21/21,11,0.671,41.64,-7.117706431,0.9,67.8,63.28,-1.55,-0.08,36.2,0.0,3.53,3.53,92,23,509.9,16.2,-1.4,D,1456.5,0,202.732,1,0.93,153,42.87,-80.14446913,25.88334941,0,0,1,N,0.3373378,48,48,11,36,36,40.54207,0,9999.99,3.47,3.597,2,9,29.1,0,29.10000038,46.31,1555.47305,10/21/21,10:37:59,26.7,67.99,46.31,1.079,7.89,-52.6,-2.4,2.8,105528,92.3,5.7,12.9,,2021-10-21 01:45:48+00:00,26.7,46.31,5.7
25.88201391,-80.14584529,01:46.8,10/21/21,11,0.886,41.64,-7.117706431,0.9,67.9,63.38,-4.8,-1.33,36.3,0.0,3.58,3.58,92,23,509.9,16.2,-1.4,D,1456.5,0,202.501,1,0.89,153,42.83,-80.14446913,25.88334941,0,0,1,N,0.4640658,43,43,11,27,27,39.63669,0,9999.99,3.55,3.677,2,9,29.1,0,29.10000038,46.14,1555.29442,10/21/21,10:38:00,26.71,67.78,46.14,1.163,7.89,-52.5,-4.8,1.0,194140,92.3,5.7,12.7,,2021-10-21 01:46:48+00:00,26.71,46.14,5.7
25.88201611,-80.14584283,01:47.8,10/21/21,11,0.598,41.64,-7.117706431,0.9,73.1,68.42,-0.46,2.35,36.2,0.0,3.6,3.6,92,22,509.9,16.2,-1.3,D,1550.1,0,202.154,1,0.8,153,42.83,-80.14446913,25.88334941,0,0,1,N,0.4764634,54,54,11,12,12,39.54825,0,9999.99,3.54,3.667,2,9,29.1,0,29.10000038,46.32,1555.48382,10/21/21,10:38:01,26.7,68.01,46.32,1.159,7.88,-52.4,-3.7,-16.0,151125,92.3,5.7,12.9,,2021-10-21 01:47:48+00:00,26.7,46.32,5.7
25.88203233,-80.1458355,01:53.8,10/21/21,11,0.512,41.64,-7.117706431,0.9,98.1,92.14,-11.7,2.15,36.1,0.0,3.65,3.65,92,22,509.9,16.2,-1.3,D,1567.1,0,200.235,1,1.0,154,42.89,-80.14446913,25.88334941,0,0,1,N,0.2149864,43,43,11,5,5,41.41721,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,3.31,1510.46428,10/21/21,10:38:07,26.28,6.11,3.31,0.963,7.88,-52.1,-7.7,-1.1,198503,92.3,7.31,12.7,,2021-10-21 01:53:48+00:00,26.28,3.31,7.31
25.88203242,-80.14583059,01:54.8,10/21/21,11,0.512,41.64,-7.117706431,0.9,81.2,76.19,-11.3,-6.27,36.1,0.0,3.65,3.65,92,21,509.8,16.2,-1.3,D,1575.2,0,199.992,1,1.0,154,42.92,-80.14446913,25.88334941,0,0,1,N,0.1167248,43,43,11,5,5,42.12065,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,3.31,1510.46428,10/21/21,10:38:07,26.28,6.11,3.31,0.963,7.88,-52.1,-7.7,-1.1,198503,92.3,7.31,12.7,,2021-10-21 01:54:48+00:00,26.28,3.31,7.31
25.88203771,-80.14583287,01:57.8,10/21/21,11,0.399,41.64,-7.117706431,0.9,108.6,101.9,-6.13,1.38,36.1,0.01,3.65,3.66,92,21,509.8,16.2,-1.3,D,1575.2,0,199.717,1,1.0,160,43.09,-80.14446913,25.88334941,0,0,1,N,0.4699443,43,43,11,5,5,46.3185,0,9999.99,999.99,999.99,0,0,29.1,0,29.10000038,4.12,1511.30757,10/21/21,10:38:10,25.97,7.481,4.12,0.989,7.88,-51.8,-8.5,-7.7,171091,92.6,7.34,12.9,,2021-10-21 01:57:48+00:00,25.97,4.12,7.34
25.88204351,-80.14583557,02:00.8,10/21/21,11,0.273,41.64,-7.117706431,0.9,113.9,106.81,0.3,4.99,36.1,0.03,3.65,3.68,92,22,509.8,16.2,-1.3,D,1565.8,0,199.432,1,1.0,160,43.27,-80.14446913,25.88334941,0,0,1,N,1.112303,45,45,11,5,5,50.87244,0,9999.99,999.99,999.99,0,0,29.2,0,29.20000076,2.76,1510.13313,10/21/21,10:38:13,25.66,5.141,2.76,0.986,7.87,-51.3,-7.3,-6.1,158751,94.4,7.59,12.7,,2021-10-21 02:00:48+00:00,25.66,2.76,7.59
